"ID","Campaña","PROMEDIO_SEMANAL_ENTREGA_CPV","PROMEDIO_SEMANAL_TOTAL_SOLICITUDES"
"PUEBLA-DTO-12","CAP_2018",1177.14,1558.14
"PUEBLA-DTO-12","CAP_2018_2019",2325.76,2376.39
"PUEBLA-DTO-12","CAP_2019_2020",2009.35,1901.15
"PUEBLA-DTO-12","Proceso Electoral Federal",1734.11,1024.56
"PUEBLA-DTO-13","CAI_2017_2018",845.82,994.5
"PUEBLA-DTO-13","CAI_2018",974.5,994.86
"PUEBLA-DTO-13","CAI_2019",877.36,927.57
"PUEBLA-DTO-13","CAI_2020_2021",676.09,800.78
"PUEBLA-DTO-13","CAP_2018",435.14,669
"PUEBLA-DTO-13","CAP_2018_2019",1002.21,1038.84
"PUEBLA-DTO-13","CAP_2019_2020",870.75,842.3
"PUEBLA-DTO-13","Proceso Electoral Federal",715.19,343.33
"PUEBLA-DTO-14","CAI_2017_2018",853.45,1042.5
"PUEBLA-DTO-14","CAI_2018",793,885.64
"PUEBLA-DTO-14","CAI_2019",803,804.21
"PUEBLA-DTO-14","CAI_2020_2021",567.7,645.96
"PUEBLA-DTO-14","CAP_2018",193.71,389
"PUEBLA-DTO-14","CAP_2018_2019",869.32,896.92
"PUEBLA-DTO-14","CAP_2019_2020",638.2,615.75
"PUEBLA-DTO-14","Proceso Electoral Federal",573.37,208.78
"PUEBLA-DTO-15","CAI_2017_2018",1044.27,1189.41
"PUEBLA-DTO-15","CAI_2018",1105.5,1122
"PUEBLA-DTO-15","CAI_2019",893,987.29
"PUEBLA-DTO-15","CAI_2020_2021",948.7,1060.09
"PUEBLA-DTO-15","CAP_2018",435.14,685.57
"PUEBLA-DTO-15","CAP_2018_2019",1156.95,1189.66
"PUEBLA-DTO-15","CAP_2019_2020",945.8,904.9
"PUEBLA-DTO-15","Proceso Electoral Federal",799.37,423.26
"PUEBLA-DTO-2","CAI_2017_2018",715.64,865.77
"PUEBLA-DTO-2","CAI_2018",772.36,859.07
"PUEBLA-DTO-2","CAI_2019",728.86,678.79
"PUEBLA-DTO-2","CAI_2020_2021",791.04,922.87
"PUEBLA-DTO-2","CAP_2018",123.57,334.57
"PUEBLA-DTO-2","CAP_2018_2019",879.58,919.37
"PUEBLA-DTO-2","CAP_2019_2020",626.75,625.75
"PUEBLA-DTO-2","Proceso Electoral Federal",532.56,172.44
"PUEBLA-DTO-3","CAI_2017_2018",822.09,1071.18
"PUEBLA-DTO-3","CAI_2018",1006.64,1054
"PUEBLA-DTO-3","CAI_2019",856.07,908
"PUEBLA-DTO-3","CAI_2020_2021",1034.13,1191.39
"PUEBLA-DTO-3","CAP_2018",316.71,582
"PUEBLA-DTO-3","CAP_2018_2019",1111.63,1133.29
"PUEBLA-DTO-3","CAP_2019_2020",865.45,845.5
"PUEBLA-DTO-3","Proceso Electoral Federal",809.7,317.44
"PUEBLA-DTO-4","CAI_2017_2018",632.5,744
"PUEBLA-DTO-4","CAI_2018",590.29,653.86
"PUEBLA-DTO-4","CAI_2019",578.07,554.29
"PUEBLA-DTO-4","CAI_2020_2021",567.17,682.83
"PUEBLA-DTO-4","CAP_2018",121.43,266.29
"PUEBLA-DTO-4","CAP_2018_2019",589.79,612.68
"PUEBLA-DTO-4","CAP_2019_2020",446.7,432.75
"PUEBLA-DTO-4","Proceso Electoral Federal",411.48,133.22
"PUEBLA-DTO-5","CAI_2017_2018",901.95,1101.82
"PUEBLA-DTO-5","CAI_2018",964.29,969.43
"PUEBLA-DTO-5","CAI_2019",896.57,943.93
"PUEBLA-DTO-5","CAI_2020_2021",1179.39,1296.48
"PUEBLA-DTO-5","CAP_2018",389,617.86
"PUEBLA-DTO-5","CAP_2018_2019",1065.18,1115.66
"PUEBLA-DTO-5","CAP_2019_2020",882.2,897.85
"PUEBLA-DTO-5","Proceso Electoral Federal",821.48,386.26
"PUEBLA-DTO-6","CAI_2017_2018",1205.82,1358.91
"PUEBLA-DTO-6","CAI_2018",1242.57,1241.5
"PUEBLA-DTO-6","CAI_2019",1060.29,1131
"PUEBLA-DTO-6","CAI_2020_2021",821.35,854.04
"PUEBLA-DTO-6","CAP_2018",607.14,866.86
"PUEBLA-DTO-6","CAP_2018_2019",1141.66,1189.84
"PUEBLA-DTO-6","CAP_2019_2020",990.25,941.15
"PUEBLA-DTO-6","Proceso Electoral Federal",837.78,542.11
"PUEBLA-DTO-7","CAI_2017_2018",924.82,1090.64
"PUEBLA-DTO-7","CAI_2018",1003.36,1003.21
"PUEBLA-DTO-7","CAI_2019",917.57,955.93
"PUEBLA-DTO-7","CAI_2020_2021",826.65,908.7
"PUEBLA-DTO-7","CAP_2018",385.14,610.14
"PUEBLA-DTO-7","CAP_2018_2019",1070.92,1117.89
"PUEBLA-DTO-7","CAP_2019_2020",862.35,865.1
"PUEBLA-DTO-7","Proceso Electoral Federal",682.22,307.11
"PUEBLA-DTO-8","CAI_2017_2018",745.14,974.82
"PUEBLA-DTO-8","CAI_2018",937.21,988.14
"PUEBLA-DTO-8","CAI_2019",821.64,721.14
"PUEBLA-DTO-8","CAI_2020_2021",843.65,1032.96
"PUEBLA-DTO-8","CAP_2018",154.57,515.29
"PUEBLA-DTO-8","CAP_2018_2019",856.53,913.92
"PUEBLA-DTO-8","CAP_2019_2020",701.8,720.05
"PUEBLA-DTO-8","Proceso Electoral Federal",727.41,214.59
"PUEBLA-DTO-9","CAI_2017_2018",1234.27,1474.73
"PUEBLA-DTO-9","CAI_2018",1316.86,1316.57
"PUEBLA-DTO-9","CAI_2019",1079.21,1205.64
"PUEBLA-DTO-9","CAI_2020_2021",1207.39,1372.48
"PUEBLA-DTO-9","CAP_2018",640.57,896.86
"PUEBLA-DTO-9","CAP_2018_2019",1437.08,1482.21
"PUEBLA-DTO-9","CAP_2019_2020",1206.45,1163.25
"PUEBLA-DTO-9","Proceso Electoral Federal",1086.11,586.74
"QUERETARO-DTO-1","CAI_2017_2018",1001.27,1145.91
"QUERETARO-DTO-1","CAI_2018",890.5,940.43
"QUERETARO-DTO-1","CAI_2019",682.71,759.5
"QUERETARO-DTO-1","CAI_2020_2021",1075.04,1197.35
"QUERETARO-DTO-1","CAP_2018",154.29,394.14
"QUERETARO-DTO-1","CAP_2018_2019",1018,1028.5
"QUERETARO-DTO-1","CAP_2019_2020",764.85,783.2
"QUERETARO-DTO-1","Proceso Electoral Federal",667.37,223.85
"QUERETARO-DTO-2","CAI_2017_2018",935.27,1077.5
"QUERETARO-DTO-2","CAI_2018",915.71,973.5
"QUERETARO-DTO-2","CAI_2019",718.86,780.64
"QUERETARO-DTO-2","CAI_2020_2021",963.52,1104.61
"QUERETARO-DTO-2","CAP_2018",374.71,543.57
"QUERETARO-DTO-2","CAP_2018_2019",1081.92,1081.37
"QUERETARO-DTO-2","CAP_2019_2020",758.4,731.5
"QUERETARO-DTO-2","Proceso Electoral Federal",700.15,368.11
"QUERETARO-DTO-3","CAI_2017_2018",1798.41,2008.91
"QUERETARO-DTO-3","CAI_2018",1838.57,1871.5
"QUERETARO-DTO-3","CAI_2019",1562.64,1752.07
"QUERETARO-DTO-3","CAI_2020_2021",1507.13,1695.26
"QUERETARO-DTO-3","CAP_2018",863.14,1235
"QUERETARO-DTO-3","CAP_2018_2019",2280.47,2310.13
"QUERETARO-DTO-3","CAP_2019_2020",1690,1641.9
"QUERETARO-DTO-3","Proceso Electoral Federal",1318.15,767.41
"QUERETARO-DTO-4","CAI_2017_2018",1477.91,1674
"QUERETARO-DTO-4","CAI_2018",1503,1536.21
"QUERETARO-DTO-4","CAI_2019",1210.07,1370.43
"QUERETARO-DTO-4","CAI_2020_2021",1355.7,1497.52
"QUERETARO-DTO-4","CAP_2018",825.86,1028.29
"QUERETARO-DTO-4","CAP_2018_2019",1833.71,1852.45
"QUERETARO-DTO-4","CAP_2019_2020",1357.7,1353.5
"QUERETARO-DTO-4","Proceso Electoral Federal",1178.67,737.93
"QUERETARO-DTO-5","CAI_2017_2018",871.5,1064.36
"QUERETARO-DTO-5","CAI_2018",944,954.86
"QUERETARO-DTO-5","CAI_2019",823,894.07
"QUERETARO-DTO-5","CAI_2020_2021",1387.74,1588.17
"QUERETARO-DTO-5","CAP_2018",306.86,552
"QUERETARO-DTO-5","CAP_2018_2019",1191.79,1214.74
"QUERETARO-DTO-5","CAP_2019_2020",862.75,865.9
"QUERETARO-DTO-5","Proceso Electoral Federal",792.89,317.48
"QUINTANA ROO-DTO-1","CAI_2017_2018",1688.91,1950.77
"QUINTANA ROO-DTO-1","CAI_2018",1890.86,1914.07
"QUINTANA ROO-DTO-1","CAI_2019",1577,1658.64
"QUINTANA ROO-DTO-1","CAI_2020_2021",1082.83,1219.83
"QUINTANA ROO-DTO-1","CAP_2018",684.71,1105.14
"QUINTANA ROO-DTO-1","CAP_2018_2019",1600.92,1655.87
"QUINTANA ROO-DTO-1","CAP_2019_2020",1412.6,1364.4
"QUINTANA ROO-DTO-1","Proceso Electoral Federal",1125.67,647.93
"QUINTANA ROO-DTO-2","CAI_2017_2018",1217.86,1360.86
"QUINTANA ROO-DTO-2","CAI_2018",1051.29,1121.29
"QUINTANA ROO-DTO-2","CAI_2019",923.07,914.43
"QUINTANA ROO-DTO-2","CAI_2020_2021",1046,1132.83
"QUINTANA ROO-DTO-2","CAP_2018",293.71,615.86
"QUINTANA ROO-DTO-2","CAP_2018_2019",1008.13,1051.37
"QUINTANA ROO-DTO-2","CAP_2019_2020",858.05,914.3
"QUINTANA ROO-DTO-2","Proceso Electoral Federal",737.74,299.74
"QUINTANA ROO-DTO-3","CAI_2017_2018",1665.91,1842.5
"QUINTANA ROO-DTO-3","CAI_2018",1739.64,1743.29
"QUINTANA ROO-DTO-3","CAI_2019",1548,1689.5
"QUINTANA ROO-DTO-3","CAI_2020_2021",1654.74,1947.78
"QUINTANA ROO-DTO-3","CAP_2018",652,963
"QUINTANA ROO-DTO-3","CAP_2018_2019",1421.97,1418.79
"QUINTANA ROO-DTO-3","CAP_2019_2020",1575.1,1568.3
"QUINTANA ROO-DTO-3","Proceso Electoral Federal",1196.11,589.3
"QUINTANA ROO-DTO-4","CAI_2017_2018",1153.09,1324.86
"QUINTANA ROO-DTO-4","CAI_2018",1217.57,1285.14
"QUINTANA ROO-DTO-4","CAI_2019",988,1022.07
"QUINTANA ROO-DTO-4","CAI_2020_2021",719.09,817.52
"QUINTANA ROO-DTO-4","CAP_2018",526,702.29
"QUINTANA ROO-DTO-4","CAP_2018_2019",1067.66,1151.53
"QUINTANA ROO-DTO-4","CAP_2019_2020",917.25,896.8
"QUINTANA ROO-DTO-4","Proceso Electoral Federal",778.93,436.37
"SAN LUIS POTOSI-DTO-1","CAI_2017_2018",898.45,1047.05
"SAN LUIS POTOSI-DTO-1","CAI_2018",674.71,717.21
"SAN LUIS POTOSI-DTO-1","CAI_2019",522.36,587.07
"SAN LUIS POTOSI-DTO-1","CAI_2020_2021",652.52,797
"SAN LUIS POTOSI-DTO-1","CAP_2018",147.71,292.86
"SAN LUIS POTOSI-DTO-1","CAP_2018_2019",820.71,830.89
"SAN LUIS POTOSI-DTO-1","CAP_2019_2020",568.15,577.4
"SAN LUIS POTOSI-DTO-1","Proceso Electoral Federal",555.07,166.56
"SAN LUIS POTOSI-DTO-2","CAI_2017_2018",567.23,638.77
"SAN LUIS POTOSI-DTO-2","CAI_2018",666.29,708.29
"SAN LUIS POTOSI-DTO-2","CAI_2019",587,621.64
"SAN LUIS POTOSI-DTO-2","CAI_2020_2021",463.09,559.35
"SAN LUIS POTOSI-DTO-2","CAP_2018",242,356.29
"SAN LUIS POTOSI-DTO-2","CAP_2018_2019",903.29,927.34
"SAN LUIS POTOSI-DTO-2","CAP_2019_2020",587.95,567.05
"SAN LUIS POTOSI-DTO-2","Proceso Electoral Federal",447.48,219.11
"SAN LUIS POTOSI-DTO-3","CAI_2017_2018",1204,1387.86
"SAN LUIS POTOSI-DTO-3","CAI_2018",877.93,910.43
"SAN LUIS POTOSI-DTO-3","CAI_2019",606.86,625
"SAN LUIS POTOSI-DTO-3","CAI_2020_2021",690.78,780.52
"SAN LUIS POTOSI-DTO-3","CAP_2018",176.71,390.43
"SAN LUIS POTOSI-DTO-3","CAP_2018_2019",916.34,938.16
"SAN LUIS POTOSI-DTO-3","CAP_2019_2020",654.85,685.8
"SAN LUIS POTOSI-DTO-3","Proceso Electoral Federal",605.26,214.41
"SAN LUIS POTOSI-DTO-4","CAI_2017_2018",776.59,918.05
"SAN LUIS POTOSI-DTO-4","CAI_2018",830.86,867.07
"SAN LUIS POTOSI-DTO-4","CAI_2019",615.79,681.36
"SAN LUIS POTOSI-DTO-4","CAI_2020_2021",585.26,670.43
"SAN LUIS POTOSI-DTO-4","CAP_2018",252,456.86
"SAN LUIS POTOSI-DTO-4","CAP_2018_2019",984.24,994.08
"SAN LUIS POTOSI-DTO-4","CAP_2019_2020",673.5,657.7
"SAN LUIS POTOSI-DTO-4","Proceso Electoral Federal",551.33,230.22
"SAN LUIS POTOSI-DTO-5","CAI_2017_2018",1277.59,1501.27
"SAN LUIS POTOSI-DTO-5","CAI_2018",1307.71,1362.36
"SAN LUIS POTOSI-DTO-5","CAI_2019",1357,1545.43
"SAN LUIS POTOSI-DTO-5","CAI_2020_2021",1495.04,1630.04
"SAN LUIS POTOSI-DTO-5","CAP_2018",628.29,894.71
"SAN LUIS POTOSI-DTO-5","CAP_2018_2019",1877.39,1898.47
"SAN LUIS POTOSI-DTO-5","CAP_2019_2020",1401.35,1362.6
"SAN LUIS POTOSI-DTO-5","Proceso Electoral Federal",998.44,551.74
"SAN LUIS POTOSI-DTO-6","CAI_2017_2018",1573.36,1765.41
"SAN LUIS POTOSI-DTO-6","CAI_2018",1352.57,1315.21
"SAN LUIS POTOSI-DTO-6","CAI_2019",953.64,1060.79
"SAN LUIS POTOSI-DTO-6","CAI_2020_2021",854.65,991
"SAN LUIS POTOSI-DTO-6","CAP_2018",875,1133
"SAN LUIS POTOSI-DTO-6","CAP_2018_2019",1511.08,1538.16
"SAN LUIS POTOSI-DTO-6","CAP_2019_2020",1097.8,1022.6
"SAN LUIS POTOSI-DTO-6","Proceso Electoral Federal",1009.85,636.93
"SAN LUIS POTOSI-DTO-7","CAI_2017_2018",1141.77,1342.55
"SAN LUIS POTOSI-DTO-7","CAI_2018",958.79,1060.29
"SAN LUIS POTOSI-DTO-7","CAI_2019",640.29,649.86
"SAN LUIS POTOSI-DTO-7","CAI_2020_2021",683.43,836.3
"SAN LUIS POTOSI-DTO-7","CAP_2018",131,280.57
"SAN LUIS POTOSI-DTO-7","CAP_2018_2019",1192.61,1196.37
"SAN LUIS POTOSI-DTO-7","CAP_2019_2020",664.15,681.35
"SAN LUIS POTOSI-DTO-7","Proceso Electoral Federal",613.07,158.52
"SINALOA-DTO-1","CAI_2017_2018",748.59,876.45
"SINALOA-DTO-1","CAI_2018",896.71,908.14
"SINALOA-DTO-1","CAI_2019",671.93,746.29
"SINALOA-DTO-1","CAI_2020_2021",1086.87,1162.04
"SINALOA-DTO-1","CAP_2018",310,493.43
"SINALOA-DTO-1","CAP_2018_2019",1131.5,1144.82
"SINALOA-DTO-1","CAP_2019_2020",766.5,807.35
"SINALOA-DTO-1","Proceso Electoral Federal",645.56,333.11
"SINALOA-DTO-2","CAI_2017_2018",1017.14,1192.59
"SINALOA-DTO-2","CAI_2018",1174.71,1205.5
"SINALOA-DTO-2","CAI_2019",959.43,1063.64
"SINALOA-DTO-2","CAI_2020_2021",958.09,1023.74
"SINALOA-DTO-2","CAP_2018",538.43,776.14
"SINALOA-DTO-2","CAP_2018_2019",1599.63,1614.82
"SINALOA-DTO-2","CAP_2019_2020",1084.05,1066
"SINALOA-DTO-2","Proceso Electoral Federal",805.7,463.59
"SINALOA-DTO-3","CAI_2017_2018",909.82,1044.36
"SINALOA-DTO-3","CAI_2018",1024.86,1024
"SINALOA-DTO-3","CAI_2019",790.64,888.93
"SINALOA-DTO-3","CAI_2020_2021",1062.04,1127.61
"SINALOA-DTO-3","CAP_2018",348.57,617.86
"SINALOA-DTO-3","CAP_2018_2019",1270.29,1290.24
"SINALOA-DTO-3","CAP_2019_2020",996.8,1042.35
"SINALOA-DTO-3","Proceso Electoral Federal",654.19,318.37
"SINALOA-DTO-4","CAI_2017_2018",747.41,862.05
"SINALOA-DTO-4","CAI_2018",890.71,933.93
"SINALOA-DTO-4","CAI_2019",586.79,629.64
"SINALOA-DTO-4","CAI_2020_2021",978.22,1059.04
"SINALOA-DTO-4","CAP_2018",231.14,430.14
"SINALOA-DTO-4","CAP_2018_2019",1067.32,1077.87
"SINALOA-DTO-4","CAP_2019_2020",713.65,755.6
"SINALOA-DTO-4","Proceso Electoral Federal",533.67,239.59
"SINALOA-DTO-5","CAI_2017_2018",1173.41,1370.82
"SINALOA-DTO-5","CAI_2018",1247.07,1291.5
"SINALOA-DTO-5","CAI_2019",788,921.5
"SINALOA-DTO-5","CAI_2020_2021",1318.96,1459
"SINALOA-DTO-5","CAP_2018",583.86,836.71
"SINALOA-DTO-5","CAP_2018_2019",1535.18,1524.34
"SINALOA-DTO-5","CAP_2019_2020",1058.1,1042.05
"SINALOA-DTO-5","Proceso Electoral Federal",940.67,525.56
"SINALOA-DTO-6","CAI_2017_2018",987.18,1167.09
"SINALOA-DTO-6","CAI_2018",1218.07,1238.79
"SINALOA-DTO-6","CAI_2019",887.79,937.43
"SINALOA-DTO-6","CAI_2020_2021",1057.57,1134.74
"SINALOA-DTO-6","CAP_2018",426.57,676.29
"SINALOA-DTO-6","CAP_2018_2019",1381.76,1393.68
"SINALOA-DTO-6","CAP_2019_2020",887.2,890.25
"SINALOA-DTO-6","Proceso Electoral Federal",698.52,380.96
"SINALOA-DTO-7","CAI_2017_2018",1035.41,1184.27
"SINALOA-DTO-7","CAI_2018",1103.14,1128.36
"SINALOA-DTO-7","CAI_2019",1000,1119.93
"SINALOA-DTO-7","CAI_2020_2021",1087.13,1176.13
"SINALOA-DTO-7","CAP_2018",506.86,716.14
"SINALOA-DTO-7","CAP_2018_2019",1639.76,1666.89
"SINALOA-DTO-7","CAP_2019_2020",1214.45,1173.25
"SINALOA-DTO-7","Proceso Electoral Federal",776.59,491.44
"SONORA-DTO-1","CAI_2017_2018",897.45,1029.36
"SONORA-DTO-1","CAI_2018",979.57,992.21
"SONORA-DTO-1","CAI_2019",783.86,855.79
"SONORA-DTO-1","CAI_2020_2021",769.43,1042.74
"SONORA-DTO-1","CAP_2018",310.14,564.43
"SONORA-DTO-1","CAP_2018_2019",1236.47,1254.05
"SONORA-DTO-1","CAP_2019_2020",828.3,808.25
"SONORA-DTO-1","Proceso Electoral Federal",766.85,336.44
"SONORA-DTO-2","CAI_2017_2018",1196.82,1403.77
"SONORA-DTO-2","CAI_2018",1190.5,1192.64
"SONORA-DTO-2","CAI_2019",944.79,1026.5
"SONORA-DTO-2","CAI_2020_2021",1141.65,1324.48
"SONORA-DTO-2","CAP_2018",453.43,764.43
"SONORA-DTO-2","CAP_2018_2019",1406.13,1436.68
"SONORA-DTO-2","CAP_2019_2020",990.45,982.5
"SONORA-DTO-2","Proceso Electoral Federal",913.52,492.44
"SONORA-DTO-3","CAI_2017_2018",1667.59,1902.59
"SONORA-DTO-3","CAI_2018",1650.14,1684.5
"SONORA-DTO-3","CAI_2019",1238.29,1356.79
"SONORA-DTO-3","CAI_2020_2021",1068.09,1241.26
"SONORA-DTO-3","CAP_2018",849.71,1067
"SONORA-DTO-3","CAP_2018_2019",1699.87,1709
"SONORA-DTO-3","CAP_2019_2020",1171.25,1115.65
"SONORA-DTO-3","Proceso Electoral Federal",1158.44,718.41
"SONORA-DTO-4","CAI_2017_2018",741.36,876.09
"SONORA-DTO-4","CAI_2018",736.79,809.29
"SONORA-DTO-4","CAI_2019",568.36,609.57
"SONORA-DTO-4","CAI_2020_2021",618.3,744.17
"SONORA-DTO-4","CAP_2018",202.14,357.43
"SONORA-DTO-4","CAP_2018_2019",946.16,943.71
"SONORA-DTO-4","CAP_2019_2020",608.4,602.8
"SONORA-DTO-4","Proceso Electoral Federal",561.7,248.15
"SONORA-DTO-5","CAI_2017_2018",396.82,447.14
"SONORA-DTO-5","CAI_2018",441,461.86
"SONORA-DTO-5","CAI_2019",602.57,677.29
"SONORA-DTO-5","CAI_2020_2021",796.57,919.04
"SONORA-DTO-5","CAP_2018",150.86,302
"SONORA-DTO-5","CAP_2018_2019",923.42,948.37
"SONORA-DTO-5","CAP_2019_2020",730.75,709.6
"SONORA-DTO-5","Proceso Electoral Federal",485.15,272.96
"SONORA-DTO-6","CAI_2017_2018",1075.45,1168.5
"SONORA-DTO-6","CAI_2018",1103,1139.07
"SONORA-DTO-6","CAI_2019",821.5,915.43
"SONORA-DTO-6","CAI_2020_2021",681.43,874
"SONORA-DTO-6","CAP_2018",547.43,769
"SONORA-DTO-6","CAP_2018_2019",1252.29,1248.84
"SONORA-DTO-6","CAP_2019_2020",825.95,757.9
"SONORA-DTO-6","Proceso Electoral Federal",818.33,502.19
"SONORA-DTO-7","CAI_2017_2018",754.27,870
"SONORA-DTO-7","CAI_2018",691.29,713.57
"SONORA-DTO-7","CAI_2019",532.43,578.5
"SONORA-DTO-7","CAI_2020_2021",851.22,949.52
"SONORA-DTO-7","CAP_2018",279,405.86
"SONORA-DTO-7","CAP_2018_2019",908.03,922.89
"SONORA-DTO-7","CAP_2019_2020",632.3,622.45
"SONORA-DTO-7","Proceso Electoral Federal",594.56,326.74
"TABASCO-DTO-1","CAI_2017_2018",783.59,965.73
"TABASCO-DTO-1","CAI_2018",831.93,914.5
"TABASCO-DTO-1","CAI_2019",611.14,658.07
"TABASCO-DTO-1","CAI_2020_2021",999.09,1090.22
"TABASCO-DTO-1","CAP_2018",279.57,403.57
"TABASCO-DTO-1","CAP_2018_2019",1178.37,1182.63
"TABASCO-DTO-1","CAP_2019_2020",710.5,743.35
"TABASCO-DTO-1","Proceso Electoral Federal",693.85,334.48
"TABASCO-DTO-2","CAI_2017_2018",1005.18,1165.36
"TABASCO-DTO-2","CAI_2018",953.43,1011.71
"TABASCO-DTO-2","CAI_2019",785.07,901.07
"TABASCO-DTO-2","CAI_2020_2021",1049.61,1125.65
"TABASCO-DTO-2","CAP_2018",376.57,576.14
"TABASCO-DTO-2","CAP_2018_2019",1290.97,1295.11
"TABASCO-DTO-2","CAP_2019_2020",895.35,878.8
"TABASCO-DTO-2","Proceso Electoral Federal",740.04,413.89
"TABASCO-DTO-3","CAI_2017_2018",848.45,1006.27
"TABASCO-DTO-3","CAI_2018",772.64,819.86
"TABASCO-DTO-3","CAI_2019",695.14,786.79
"TABASCO-DTO-3","CAI_2020_2021",1000.04,1075.09
"TABASCO-DTO-3","CAP_2018",364,466.14
"TABASCO-DTO-3","CAP_2018_2019",1188.08,1190.82
"TABASCO-DTO-3","CAP_2019_2020",854.8,852.95
"TABASCO-DTO-3","Proceso Electoral Federal",693.15,381
"TABASCO-DTO-4","CAI_2017_2018",1334.45,1499.59
"TABASCO-DTO-4","CAI_2018",1275.57,1332.79
"TABASCO-DTO-4","CAI_2019",1084.29,1233.43
"TABASCO-DTO-4","CAI_2020_2021",1217.26,1304.3
"TABASCO-DTO-4","CAP_2018",650.71,802.14
"TABASCO-DTO-4","CAP_2018_2019",1795.39,1818.82
"TABASCO-DTO-4","CAP_2019_2020",1307.05,1271.5
"TABASCO-DTO-4","Proceso Electoral Federal",1059.89,735.7
"TABASCO-DTO-5","CAI_2017_2018",614.23,739.77
"TABASCO-DTO-5","CAI_2018",451.07,562.07
"TABASCO-DTO-5","CAI_2019",440.07,468.64
"TABASCO-DTO-5","CAI_2020_2021",727.04,808.3
"TABASCO-DTO-5","CAP_2018",109,202.86
"TABASCO-DTO-5","CAP_2018_2019",746.16,730.37
"TABASCO-DTO-5","CAP_2019_2020",493.6,514.9
"TABASCO-DTO-5","Proceso Electoral Federal",486.56,193.41
"TABASCO-DTO-6","CAI_2017_2018",1054.41,1255.32
"TABASCO-DTO-6","CAI_2018",918,933.93
"TABASCO-DTO-6","CAI_2019",745.86,842.57
"TABASCO-DTO-6","CAI_2020_2021",1087.74,1128.26
"TABASCO-DTO-6","CAP_2018",390.29,569.14
"TABASCO-DTO-6","CAP_2018_2019",1139.08,1152.89
"TABASCO-DTO-6","CAP_2019_2020",828.55,833.1
"TABASCO-DTO-6","Proceso Electoral Federal",790.41,450.7
"TAMAULIPAS-DTO-1","CAI_2017_2018",1088.05,1313.27
"TAMAULIPAS-DTO-1","CAI_2018",1062.14,1133.36
"TAMAULIPAS-DTO-1","CAI_2019",1043.79,1108.07
"TAMAULIPAS-DTO-1","CAI_2020_2021",1301.17,1374.52
"TAMAULIPAS-DTO-1","CAP_2018",479.43,727.57
"TAMAULIPAS-DTO-1","CAP_2018_2019",1173.21,1201.82
"TAMAULIPAS-DTO-1","CAP_2019_2020",1011.9,1055.75
"TAMAULIPAS-DTO-1","Proceso Electoral Federal",788.04,386.07
"TAMAULIPAS-DTO-2","CAI_2017_2018",1265,1452.68
"TAMAULIPAS-DTO-2","CAI_2018",1466.71,1502.14
"TAMAULIPAS-DTO-2","CAI_2019",1017.43,1041.21
"TAMAULIPAS-DTO-2","CAI_2020_2021",1506.65,1728.87
"TAMAULIPAS-DTO-2","CAP_2018",508.29,835.86
"TAMAULIPAS-DTO-2","CAP_2018_2019",1261.58,1285.55
"TAMAULIPAS-DTO-2","CAP_2019_2020",1058.2,1088.65
"TAMAULIPAS-DTO-2","Proceso Electoral Federal",959.07,457.56
"TAMAULIPAS-DTO-3","CAI_2017_2018",547.59,656.41
"TAMAULIPAS-DTO-3","CAI_2018",723.29,779.79
"TAMAULIPAS-DTO-3","CAI_2019",567.43,531.43
"TAMAULIPAS-DTO-3","CAI_2020_2021",611.39,723.52
"TAMAULIPAS-DTO-3","CAP_2018",87.43,314.43
"TAMAULIPAS-DTO-3","CAP_2018_2019",686.79,698.21
"TAMAULIPAS-DTO-3","CAP_2019_2020",493.15,498.9
"TAMAULIPAS-DTO-3","Proceso Electoral Federal",436.67,152.48
"TAMAULIPAS-DTO-4","CAI_2017_2018",1182.5,1535.64
"TAMAULIPAS-DTO-4","CAI_2018",1506.5,1551.14
"TAMAULIPAS-DTO-4","CAI_2019",1196.07,1267.5
"TAMAULIPAS-DTO-4","CAI_2020_2021",1477.3,1617.09
"TAMAULIPAS-DTO-4","CAP_2018",598.86,916.71
"TAMAULIPAS-DTO-4","CAP_2018_2019",1544.32,1584.34
"TAMAULIPAS-DTO-4","CAP_2019_2020",1211.05,1222.25
"TAMAULIPAS-DTO-4","Proceso Electoral Federal",1039.52,578.19
"TAMAULIPAS-DTO-5","CAI_2017_2018",976.77,1162.82
"TAMAULIPAS-DTO-5","CAI_2018",1104.5,1118.86
"TAMAULIPAS-DTO-5","CAI_2019",848.86,905.14
"TAMAULIPAS-DTO-5","CAI_2020_2021",1077.57,1220.65
"TAMAULIPAS-DTO-5","CAP_2018",361.29,608.71
"TAMAULIPAS-DTO-5","CAP_2018_2019",1050.84,1078.24
"TAMAULIPAS-DTO-5","CAP_2019_2020",900.3,861.2
"TAMAULIPAS-DTO-5","Proceso Electoral Federal",717.78,338.41
"TAMAULIPAS-DTO-6","CAI_2017_2018",1044.36,1289.45
"TAMAULIPAS-DTO-6","CAI_2018",819,882.21
"TAMAULIPAS-DTO-6","CAI_2019",547.57,570.5
"TAMAULIPAS-DTO-6","CAI_2020_2021",952.13,1046.43
"TAMAULIPAS-DTO-6","CAP_2018",144.14,289.14
"TAMAULIPAS-DTO-6","CAP_2018_2019",730.71,755.92
"TAMAULIPAS-DTO-6","CAP_2019_2020",832.5,928.1
"TAMAULIPAS-DTO-6","Proceso Electoral Federal",656.04,166.22
